2024-05-01 13:35:12,581 INFO    StreamThr :2057822 [internal.py:wandb_internal():86] W&B internal server running at pid: 2057822, started at: 2024-05-01 13:35:12.580797
2024-05-01 13:35:13,066 DEBUG   HandlerThread:2057822 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-153-generic-x86_64-with-glibc2.31', 'python': '3.10.13', 'heartbeatAt': '2024-05-01T11:35:13.061056', 'startedAt': '2024-05-01T11:35:12.577666', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/raid/home/automathon_2024/account6/automathon-2024/run.py', 'codePathLocal': 'run.py', 'codePath': 'run.py', 'git': {'remote': 'git@github.com:Aelrach/automathon-2024.git', 'commit': 'c04026dae96d511a33ee3b066ac449c0d3325fab'}, 'email': None, 'root': '/raid/home/automathon_2024/account6/automathon-2024', 'host': 'dgxa100', 'username': 'account6', 'executable': '/usr/bin/python', 'cpu_count': 64, 'cpu_count_logical': 128, 'cpu_freq': {'current': 2547.0774296875006, 'min': 1500.0, 'max': 2250.0}, 'cpu_freq_per_core': [{'current': 3234.099, 'min': 1500.0, 'max': 2250.0}, {'current': 3233.03, 'min': 1500.0, 'max': 2250.0}, {'current': 3234.27, 'min': 1500.0, 'max': 2250.0}, {'current': 3223.103, 'min': 1500.0, 'max': 2250.0}, {'current': 3266.381, 'min': 1500.0, 'max': 2250.0}, {'current': 3266.31, 'min': 1500.0, 'max': 2250.0}, {'current': 3237.841, 'min': 1500.0, 'max': 2250.0}, {'current': 3238.311, 'min': 1500.0, 'max': 2250.0}, {'current': 3233.812, 'min': 1500.0, 'max': 2250.0}, {'current': 3234.056, 'min': 1500.0, 'max': 2250.0}, {'current': 3234.017, 'min': 1500.0, 'max': 2250.0}, {'current': 3245.976, 'min': 1500.0, 'max': 2250.0}, {'current': 3231.05, 'min': 1500.0, 'max': 2250.0}, {'current': 3260.101, 'min': 1500.0, 'max': 2250.0}, {'current': 3233.087, 'min': 1500.0, 'max': 2250.0}, {'current': 3260.116, 'min': 1500.0, 'max': 2250.0}, {'current': 3259.375, 'min': 1500.0, 'max': 2250.0}, {'current': 3260.749, 'min': 1500.0, 'max': 2250.0}, {'current': 3238.487, 'min': 1500.0, 'max': 2250.0}, {'current': 3231.197, 'min': 1500.0, 'max': 2250.0}, {'current': 1628.881, 'min': 1500.0, 'max': 2250.0}, {'current': 2124.202, 'min': 1500.0, 'max': 2250.0}, {'current': 1913.917, 'min': 1500.0, 'max': 2250.0}, {'current': 3230.01, 'min': 1500.0, 'max': 2250.0}, {'current': 3253.171, 'min': 1500.0, 'max': 2250.0}, {'current': 2138.872, 'min': 1500.0, 'max': 2250.0}, {'current': 3240.697, 'min': 1500.0, 'max': 2250.0}, {'current': 3230.729, 'min': 1500.0, 'max': 2250.0}, {'current': 3126.977, 'min': 1500.0, 'max': 2250.0}, {'current': 1617.27, 'min': 1500.0, 'max': 2250.0}, {'current': 2966.769, 'min': 1500.0, 'max': 2250.0}, {'current': 3241.117, 'min': 1500.0, 'max': 2250.0}, {'current': 1924.242, 'min': 1500.0, 'max': 2250.0}, {'current': 1822.187, 'min': 1500.0, 'max': 2250.0}, {'current': 1620.518, 'min': 1500.0, 'max': 2250.0}, {'current': 1904.248, 'min': 1500.0, 'max': 2250.0}, {'current': 1622.272, 'min': 1500.0, 'max': 2250.0}, {'current': 1620.524, 'min': 1500.0, 'max': 2250.0}, {'current': 3256.581, 'min': 1500.0, 'max': 2250.0}, {'current': 2301.362, 'min': 1500.0, 'max': 2250.0}, {'current': 2092.489, 'min': 1500.0, 'max': 2250.0}, {'current': 1825.8, 'min': 1500.0, 'max': 2250.0}, {'current': 1621.259, 'min': 1500.0, 'max': 2250.0}, {'current': 1621.174, 'min': 1500.0, 'max': 2250.0}, {'current': 1665.554, 'min': 1500.0, 'max': 2250.0}, {'current': 3238.142, 'min': 1500.0, 'max': 2250.0}, {'current': 1793.538, 'min': 1500.0, 'max': 2250.0}, {'current': 3241.468, 'min': 1500.0, 'max': 2250.0}, {'current': 2301.568, 'min': 1500.0, 'max': 2250.0}, {'current': 1621.823, 'min': 1500.0, 'max': 2250.0}, {'current': 2285.0, 'min': 1500.0, 'max': 2250.0}, {'current': 3234.317, 'min': 1500.0, 'max': 2250.0}, {'current': 1627.644, 'min': 1500.0, 'max': 2250.0}, {'current': 1777.009, 'min': 1500.0, 'max': 2250.0}, {'current': 1628.194, 'min': 1500.0, 'max': 2250.0}, {'current': 1785.01, 'min': 1500.0, 'max': 2250.0}, {'current': 1794.768, 'min': 1500.0, 'max': 2250.0}, {'current': 1793.622, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.099, 'min': 1500.0, 'max': 2250.0}, {'current': 1796.86, 'min': 1500.0, 'max': 2250.0}, {'current': 1618.49, 'min': 1500.0, 'max': 2250.0}, {'current': 3232.793, 'min': 1500.0, 'max': 2250.0}, {'current': 1618.85, 'min': 1500.0, 'max': 2250.0}, {'current': 1618.777, 'min': 1500.0, 'max': 2250.0}, {'current': 3234.909, 'min': 1500.0, 'max': 2250.0}, {'current': 3233.69, 'min': 1500.0, 'max': 2250.0}, {'current': 3224.01, 'min': 1500.0, 'max': 2250.0}, {'current': 3223.139, 'min': 1500.0, 'max': 2250.0}, {'current': 3243.207, 'min': 1500.0, 'max': 2250.0}, {'current': 3239.904, 'min': 1500.0, 'max': 2250.0}, {'current': 3239.987, 'min': 1500.0, 'max': 2250.0}, {'current': 3231.173, 'min': 1500.0, 'max': 2250.0}, {'current': 3239.323, 'min': 1500.0, 'max': 2250.0}, {'current': 3256.507, 'min': 1500.0, 'max': 2250.0}, {'current': 3237.329, 'min': 1500.0, 'max': 2250.0}, {'current': 3240.608, 'min': 1500.0, 'max': 2250.0}, {'current': 3249.457, 'min': 1500.0, 'max': 2250.0}, {'current': 3233.875, 'min': 1500.0, 'max': 2250.0}, {'current': 3240.825, 'min': 1500.0, 'max': 2250.0}, {'current': 3240.115, 'min': 1500.0, 'max': 2250.0}, {'current': 3234.637, 'min': 1500.0, 'max': 2250.0}, {'current': 3237.816, 'min': 1500.0, 'max': 2250.0}, {'current': 3257.953, 'min': 1500.0, 'max': 2250.0}, {'current': 3261.397, 'min': 1500.0, 'max': 2250.0}, {'current': 1629.534, 'min': 1500.0, 'max': 2250.0}, {'current': 1630.078, 'min': 1500.0, 'max': 2250.0}, {'current': 1629.103, 'min': 1500.0, 'max': 2250.0}, {'current': 3228.658, 'min': 1500.0, 'max': 2250.0}, {'current': 3231.851, 'min': 1500.0, 'max': 2250.0}, {'current': 1632.783, 'min': 1500.0, 'max': 2250.0}, {'current': 3244.525, 'min': 1500.0, 'max': 2250.0}, {'current': 3231.935, 'min': 1500.0, 'max': 2250.0}, {'current': 3233.661, 'min': 1500.0, 'max': 2250.0}, {'current': 1618.999, 'min': 1500.0, 'max': 2250.0}, {'current': 1620.21, 'min': 1500.0, 'max': 2250.0}, {'current': 1971.741, 'min': 1500.0, 'max': 2250.0}, {'current': 1795.43, 'min': 1500.0, 'max': 2250.0}, {'current': 2922.505, 'min': 1500.0, 'max': 2250.0}, {'current': 1792.515, 'min': 1500.0, 'max': 2250.0}, {'current': 1745.758, 'min': 1500.0, 'max': 2250.0}, {'current': 2344.388, 'min': 1500.0, 'max': 2250.0}, {'current': 2328.013, 'min': 1500.0, 'max': 2250.0}, {'current': 3240.435, 'min': 1500.0, 'max': 2250.0}, {'current': 1815.547, 'min': 1500.0, 'max': 2250.0}, {'current': 2465.797, 'min': 1500.0, 'max': 2250.0}, {'current': 2342.153, 'min': 1500.0, 'max': 2250.0}, {'current': 2381.083, 'min': 1500.0, 'max': 2250.0}, {'current': 2359.452, 'min': 1500.0, 'max': 2250.0}, {'current': 2336.59, 'min': 1500.0, 'max': 2250.0}, {'current': 1727.049, 'min': 1500.0, 'max': 2250.0}, {'current': 2332.042, 'min': 1500.0, 'max': 2250.0}, {'current': 1844.97, 'min': 1500.0, 'max': 2250.0}, {'current': 1620.797, 'min': 1500.0, 'max': 2250.0}, {'current': 1621.967, 'min': 1500.0, 'max': 2250.0}, {'current': 1676.154, 'min': 1500.0, 'max': 2250.0}, {'current': 3238.024, 'min': 1500.0, 'max': 2250.0}, {'current': 1774.497, 'min': 1500.0, 'max': 2250.0}, {'current': 1719.993, 'min': 1500.0, 'max': 2250.0}, {'current': 1722.76, 'min': 1500.0, 'max': 2250.0}, {'current': 1854.242, 'min': 1500.0, 'max': 2250.0}, {'current': 1717.129, 'min': 1500.0, 'max': 2250.0}, {'current': 1718.361, 'min': 1500.0, 'max': 2250.0}, {'current': 2228.502, 'min': 1500.0, 'max': 2250.0}, {'current': 1854.944, 'min': 1500.0, 'max': 2250.0}, {'current': 1697.776, 'min': 1500.0, 'max': 2250.0}, {'current': 3258.102, 'min': 1500.0, 'max': 2250.0}, {'current': 1621.292, 'min': 1500.0, 'max': 2250.0}, {'current': 2401.908, 'min': 1500.0, 'max': 2250.0}], 'disk': {'/': {'total': 1757.8785285949707, 'used': 375.70093536376953}}, 'memory': {'total': 503.7273750305176}}
2024-05-01 13:35:13,067 INFO    HandlerThread:2057822 [system_monitor.py:probe():224] Finished collecting system info
2024-05-01 13:35:13,067 INFO    HandlerThread:2057822 [system_monitor.py:probe():227] Publishing system info
2024-05-01 13:35:13,068 INFO    HandlerThread:2057822 [system_monitor.py:probe():229] Finished publishing system info
2024-05-01 13:35:13,069 DEBUG   SenderThread:2057822 [sender.py:send():379] send: files
2024-05-01 13:35:13,070 INFO    SenderThread:2057822 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-01 13:35:13,213 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: python_packages
2024-05-01 13:35:13,213 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: python_packages
2024-05-01 13:35:13,214 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: stop_status
2024-05-01 13:35:13,214 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: stop_status
2024-05-01 13:35:13,215 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-01 13:35:13,363 DEBUG   SenderThread:2057822 [sender.py:send():379] send: telemetry
2024-05-01 13:35:13,576 INFO    wandb-upload_0:2057822 [upload_job.py:push():131] Uploaded file /tmp/tmp8o8bkyxhwandb/4l4jvo4q-wandb-metadata.json
2024-05-01 13:35:13,892 INFO    Thread-12 :2057822 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/requirements.txt
2024-05-01 13:35:13,892 INFO    Thread-12 :2057822 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/wandb-metadata.json
2024-05-01 13:35:13,892 INFO    Thread-12 :2057822 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/output.log
2024-05-01 13:35:15,891 INFO    Thread-12 :2057822 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/output.log
2024-05-01 13:35:16,699 DEBUG   SenderThread:2057822 [sender.py:send():379] send: exit
2024-05-01 13:35:16,699 INFO    SenderThread:2057822 [sender.py:send_exit():586] handling exit code: 1
2024-05-01 13:35:16,699 INFO    SenderThread:2057822 [sender.py:send_exit():588] handling runtime: 3
2024-05-01 13:35:16,699 INFO    SenderThread:2057822 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-01 13:35:16,700 INFO    SenderThread:2057822 [sender.py:send_exit():594] send defer
2024-05-01 13:35:16,700 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:16,700 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 0
2024-05-01 13:35:16,700 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:16,700 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 0
2024-05-01 13:35:16,700 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 1
2024-05-01 13:35:16,700 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:16,700 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 1
2024-05-01 13:35:16,701 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:16,701 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 1
2024-05-01 13:35:16,701 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 2
2024-05-01 13:35:16,701 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:16,701 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 2
2024-05-01 13:35:16,701 INFO    HandlerThread:2057822 [system_monitor.py:finish():203] Stopping system monitor
2024-05-01 13:35:16,701 DEBUG   SystemMonitor:2057822 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-01 13:35:16,701 INFO    HandlerThread:2057822 [interfaces.py:finish():202] Joined cpu monitor
2024-05-01 13:35:16,702 DEBUG   SystemMonitor:2057822 [system_monitor.py:_start():179] Finished system metrics aggregation loop
2024-05-01 13:35:16,702 INFO    HandlerThread:2057822 [interfaces.py:finish():202] Joined disk monitor
2024-05-01 13:35:16,702 DEBUG   SystemMonitor:2057822 [system_monitor.py:_start():183] Publishing last batch of metrics
2024-05-01 13:35:16,702 INFO    HandlerThread:2057822 [interfaces.py:finish():202] Joined gpu monitor
2024-05-01 13:35:16,704 INFO    HandlerThread:2057822 [interfaces.py:finish():202] Joined memory monitor
2024-05-01 13:35:16,704 INFO    HandlerThread:2057822 [interfaces.py:finish():202] Joined network monitor
2024-05-01 13:35:16,704 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:16,704 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 2
2024-05-01 13:35:16,704 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 3
2024-05-01 13:35:16,704 DEBUG   SenderThread:2057822 [sender.py:send():379] send: stats
2024-05-01 13:35:16,705 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:16,705 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 3
2024-05-01 13:35:16,705 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:16,705 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 3
2024-05-01 13:35:16,705 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 4
2024-05-01 13:35:16,705 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:16,705 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 4
2024-05-01 13:35:16,706 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:16,706 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 4
2024-05-01 13:35:16,706 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 5
2024-05-01 13:35:16,706 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:16,706 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 5
2024-05-01 13:35:16,706 DEBUG   SenderThread:2057822 [sender.py:send():379] send: summary
2024-05-01 13:35:16,706 INFO    SenderThread:2057822 [sender.py:_save_file():1390] saving file wandb-summary.json with policy end
2024-05-01 13:35:16,706 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:16,706 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 5
2024-05-01 13:35:16,706 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 6
2024-05-01 13:35:16,706 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:16,707 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 6
2024-05-01 13:35:16,707 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:16,707 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 6
2024-05-01 13:35:16,710 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:35:16,846 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 7
2024-05-01 13:35:16,846 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:16,846 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 7
2024-05-01 13:35:16,846 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:16,846 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 7
2024-05-01 13:35:16,893 INFO    Thread-12 :2057822 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/config.yaml
2024-05-01 13:35:16,894 INFO    Thread-12 :2057822 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/wandb-summary.json
2024-05-01 13:35:17,699 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-01 13:35:17,848 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 8
2024-05-01 13:35:17,848 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: poll_exit
2024-05-01 13:35:17,848 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:17,848 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 8
2024-05-01 13:35:17,849 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:17,849 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 8
2024-05-01 13:35:17,849 INFO    SenderThread:2057822 [job_builder.py:build():318] Attempting to build job artifact
2024-05-01 13:35:17,849 INFO    SenderThread:2057822 [job_builder.py:_get_source_type():455] is repo sourced job
2024-05-01 13:35:17,862 INFO    SenderThread:2057822 [job_builder.py:build():431] adding wandb-job metadata file
2024-05-01 13:35:17,863 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 9
2024-05-01 13:35:17,863 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:17,863 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 9
2024-05-01 13:35:17,863 DEBUG   SenderThread:2057822 [sender.py:send():379] send: artifact
2024-05-01 13:35:17,894 INFO    Thread-12 :2057822 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/output.log
2024-05-01 13:35:18,561 INFO    SenderThread:2057822 [sender.py:send_artifact():1468] sent artifact job-git_github.com_Aelrach_automathon-2024.git_run.py - {'id': 'QXJ0aWZhY3Q6ODE3MDUyODYw', 'state': 'COMMITTED', 'artifactSequence': {'id': 'QXJ0aWZhY3RDb2xsZWN0aW9uOjE2OTA5MjMxMA==', 'latestArtifact': {'id': 'QXJ0aWZhY3Q6ODE3MDUyODYw', 'versionIndex': 8}}}
2024-05-01 13:35:18,561 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:18,561 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 9
2024-05-01 13:35:18,561 INFO    SenderThread:2057822 [dir_watcher.py:finish():358] shutting down directory watcher
2024-05-01 13:35:18,700 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: poll_exit
2024-05-01 13:35:18,894 INFO    SenderThread:2057822 [dir_watcher.py:finish():388] scan: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files
2024-05-01 13:35:18,895 INFO    SenderThread:2057822 [dir_watcher.py:finish():402] scan save: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/wandb-metadata.json wandb-metadata.json
2024-05-01 13:35:18,895 INFO    SenderThread:2057822 [dir_watcher.py:finish():402] scan save: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/wandb-summary.json wandb-summary.json
2024-05-01 13:35:18,895 INFO    SenderThread:2057822 [dir_watcher.py:finish():402] scan save: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/output.log output.log
2024-05-01 13:35:18,895 INFO    SenderThread:2057822 [dir_watcher.py:finish():402] scan save: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/requirements.txt requirements.txt
2024-05-01 13:35:18,895 INFO    SenderThread:2057822 [dir_watcher.py:finish():402] scan save: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/config.yaml config.yaml
2024-05-01 13:35:18,899 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 10
2024-05-01 13:35:18,899 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: poll_exit
2024-05-01 13:35:18,899 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:18,900 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 10
2024-05-01 13:35:18,902 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:18,903 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 10
2024-05-01 13:35:18,903 INFO    SenderThread:2057822 [file_pusher.py:finish():172] shutting down file pusher
2024-05-01 13:35:19,232 INFO    wandb-upload_0:2057822 [upload_job.py:push():131] Uploaded file /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/wandb-summary.json
2024-05-01 13:35:19,278 INFO    wandb-upload_1:2057822 [upload_job.py:push():131] Uploaded file /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/output.log
2024-05-01 13:35:19,289 INFO    wandb-upload_2:2057822 [upload_job.py:push():131] Uploaded file /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/requirements.txt
2024-05-01 13:35:19,293 INFO    wandb-upload_3:2057822 [upload_job.py:push():131] Uploaded file /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_133512-mf9ay99u/files/config.yaml
2024-05-01 13:35:19,494 INFO    Thread-11 (_thread_body):2057822 [sender.py:transition_state():614] send defer: 11
2024-05-01 13:35:19,494 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:19,494 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 11
2024-05-01 13:35:19,495 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:19,495 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 11
2024-05-01 13:35:19,495 INFO    SenderThread:2057822 [file_pusher.py:join():178] waiting for file pusher
2024-05-01 13:35:19,495 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 12
2024-05-01 13:35:19,495 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:19,495 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 12
2024-05-01 13:35:19,495 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:19,495 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 12
2024-05-01 13:35:19,495 INFO    SenderThread:2057822 [file_stream.py:finish():614] file stream finish called
2024-05-01 13:35:19,643 INFO    SenderThread:2057822 [file_stream.py:finish():618] file stream finish is done
2024-05-01 13:35:19,643 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 13
2024-05-01 13:35:19,644 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
2024-05-01 13:35:19,644 INFO    HandlerThread:2057822 [handler.py:handle_request_defer():172] handle defer: 13
2024-05-01 13:35:19,644 DEBUG   SenderThread:2057822 [sender.py:send_request():406] send_request: defer
2024-05-01 13:35:19,644 INFO    SenderThread:2057822 [sender.py:send_request_defer():610] handle sender defer: 13
2024-05-01 13:35:19,644 INFO    SenderThread:2057822 [sender.py:transition_state():614] send defer: 14
2024-05-01 13:35:19,644 DEBUG   HandlerThread:2057822 [handler.py:handle_request():146] handle_request: defer
