2024-05-01 13:42:37,213 INFO    StreamThr :2072949 [internal.py:wandb_internal():86] W&B internal server running at pid: 2072949, started at: 2024-05-01 13:42:37.211256
2024-05-01 13:42:37,816 DEBUG   HandlerThread:2072949 [system_monitor.py:probe():223] {'os': 'Linux-5.4.0-153-generic-x86_64-with-glibc2.31', 'python': '3.10.13', 'heartbeatAt': '2024-05-01T11:42:37.798041', 'startedAt': '2024-05-01T11:42:37.202289', 'docker': None, 'cuda': None, 'args': (), 'state': 'running', 'program': '/raid/home/automathon_2024/account6/automathon-2024/run.py', 'codePathLocal': 'run.py', 'codePath': 'run.py', 'git': {'remote': 'git@github.com:Aelrach/automathon-2024.git', 'commit': '1b52461ef4df7f89d9aa57318d75e3133a4f5c07'}, 'email': None, 'root': '/raid/home/automathon_2024/account6/automathon-2024', 'host': 'dgxa100', 'username': 'account6', 'executable': '/usr/bin/python', 'cpu_count': 64, 'cpu_count_logical': 128, 'cpu_freq': {'current': 3197.96621875, 'min': 1500.0, 'max': 2250.0}, 'cpu_freq_per_core': [{'current': 3216.832, 'min': 1500.0, 'max': 2250.0}, {'current': 3225.251, 'min': 1500.0, 'max': 2250.0}, {'current': 3224.795, 'min': 1500.0, 'max': 2250.0}, {'current': 3217.327, 'min': 1500.0, 'max': 2250.0}, {'current': 3216.301, 'min': 1500.0, 'max': 2250.0}, {'current': 3216.131, 'min': 1500.0, 'max': 2250.0}, {'current': 3216.228, 'min': 1500.0, 'max': 2250.0}, {'current': 3216.314, 'min': 1500.0, 'max': 2250.0}, {'current': 3217.476, 'min': 1500.0, 'max': 2250.0}, {'current': 3217.412, 'min': 1500.0, 'max': 2250.0}, {'current': 3217.429, 'min': 1500.0, 'max': 2250.0}, {'current': 3217.396, 'min': 1500.0, 'max': 2250.0}, {'current': 3230.855, 'min': 1500.0, 'max': 2250.0}, {'current': 2110.494, 'min': 1500.0, 'max': 2250.0}, {'current': 3222.644, 'min': 1500.0, 'max': 2250.0}, {'current': 3213.809, 'min': 1500.0, 'max': 2250.0}, {'current': 3212.269, 'min': 1500.0, 'max': 2250.0}, {'current': 3211.826, 'min': 1500.0, 'max': 2250.0}, {'current': 3212.376, 'min': 1500.0, 'max': 2250.0}, {'current': 3211.745, 'min': 1500.0, 'max': 2250.0}, {'current': 3242.071, 'min': 1500.0, 'max': 2250.0}, {'current': 3239.448, 'min': 1500.0, 'max': 2250.0}, {'current': 3218.188, 'min': 1500.0, 'max': 2250.0}, {'current': 3216.615, 'min': 1500.0, 'max': 2250.0}, {'current': 3232.177, 'min': 1500.0, 'max': 2250.0}, {'current': 3215.553, 'min': 1500.0, 'max': 2250.0}, {'current': 3215.11, 'min': 1500.0, 'max': 2250.0}, {'current': 3237.703, 'min': 1500.0, 'max': 2250.0}, {'current': 3216.432, 'min': 1500.0, 'max': 2250.0}, {'current': 3215.913, 'min': 1500.0, 'max': 2250.0}, {'current': 3214.399, 'min': 1500.0, 'max': 2250.0}, {'current': 3216.585, 'min': 1500.0, 'max': 2250.0}, {'current': 3215.278, 'min': 1500.0, 'max': 2250.0}, {'current': 3215.492, 'min': 1500.0, 'max': 2250.0}, {'current': 3215.404, 'min': 1500.0, 'max': 2250.0}, {'current': 3215.323, 'min': 1500.0, 'max': 2250.0}, {'current': 3215.513, 'min': 1500.0, 'max': 2250.0}, {'current': 3215.523, 'min': 1500.0, 'max': 2250.0}, {'current': 3215.397, 'min': 1500.0, 'max': 2250.0}, {'current': 3215.564, 'min': 1500.0, 'max': 2250.0}, {'current': 3187.876, 'min': 1500.0, 'max': 2250.0}, {'current': 3187.493, 'min': 1500.0, 'max': 2250.0}, {'current': 3187.675, 'min': 1500.0, 'max': 2250.0}, {'current': 3186.967, 'min': 1500.0, 'max': 2250.0}, {'current': 3185.455, 'min': 1500.0, 'max': 2250.0}, {'current': 3184.922, 'min': 1500.0, 'max': 2250.0}, {'current': 3184.849, 'min': 1500.0, 'max': 2250.0}, {'current': 3184.662, 'min': 1500.0, 'max': 2250.0}, {'current': 3196.42, 'min': 1500.0, 'max': 2250.0}, {'current': 3187.807, 'min': 1500.0, 'max': 2250.0}, {'current': 3187.819, 'min': 1500.0, 'max': 2250.0}, {'current': 3170.428, 'min': 1500.0, 'max': 2250.0}, {'current': 3173.899, 'min': 1500.0, 'max': 2250.0}, {'current': 3173.323, 'min': 1500.0, 'max': 2250.0}, {'current': 3172.938, 'min': 1500.0, 'max': 2250.0}, {'current': 3172.441, 'min': 1500.0, 'max': 2250.0}, {'current': 3187.59, 'min': 1500.0, 'max': 2250.0}, {'current': 3170.816, 'min': 1500.0, 'max': 2250.0}, {'current': 3170.415, 'min': 1500.0, 'max': 2250.0}, {'current': 3184.271, 'min': 1500.0, 'max': 2250.0}, {'current': 3170.595, 'min': 1500.0, 'max': 2250.0}, {'current': 3170.087, 'min': 1500.0, 'max': 2250.0}, {'current': 3169.812, 'min': 1500.0, 'max': 2250.0}, {'current': 3169.302, 'min': 1500.0, 'max': 2250.0}, {'current': 3166.645, 'min': 1500.0, 'max': 2250.0}, {'current': 3165.939, 'min': 1500.0, 'max': 2250.0}, {'current': 3168.248, 'min': 1500.0, 'max': 2250.0}, {'current': 3164.283, 'min': 1500.0, 'max': 2250.0}, {'current': 3165.87, 'min': 1500.0, 'max': 2250.0}, {'current': 3163.451, 'min': 1500.0, 'max': 2250.0}, {'current': 3162.734, 'min': 1500.0, 'max': 2250.0}, {'current': 3162.064, 'min': 1500.0, 'max': 2250.0}, {'current': 3161.988, 'min': 1500.0, 'max': 2250.0}, {'current': 3161.165, 'min': 1500.0, 'max': 2250.0}, {'current': 3161.006, 'min': 1500.0, 'max': 2250.0}, {'current': 3160.322, 'min': 1500.0, 'max': 2250.0}, {'current': 3161.029, 'min': 1500.0, 'max': 2250.0}, {'current': 3198.285, 'min': 1500.0, 'max': 2250.0}, {'current': 3159.906, 'min': 1500.0, 'max': 2250.0}, {'current': 3159.045, 'min': 1500.0, 'max': 2250.0}, {'current': 3153.294, 'min': 1500.0, 'max': 2250.0}, {'current': 3152.296, 'min': 1500.0, 'max': 2250.0}, {'current': 3152.406, 'min': 1500.0, 'max': 2250.0}, {'current': 3151.188, 'min': 1500.0, 'max': 2250.0}, {'current': 3155.442, 'min': 1500.0, 'max': 2250.0}, {'current': 3160.349, 'min': 1500.0, 'max': 2250.0}, {'current': 3160.928, 'min': 1500.0, 'max': 2250.0}, {'current': 3162.45, 'min': 1500.0, 'max': 2250.0}, {'current': 3154.432, 'min': 1500.0, 'max': 2250.0}, {'current': 3151.976, 'min': 1500.0, 'max': 2250.0}, {'current': 3159.287, 'min': 1500.0, 'max': 2250.0}, {'current': 3153.615, 'min': 1500.0, 'max': 2250.0}, {'current': 3152.986, 'min': 1500.0, 'max': 2250.0}, {'current': 3163.631, 'min': 1500.0, 'max': 2250.0}, {'current': 3152.05, 'min': 1500.0, 'max': 2250.0}, {'current': 3151.231, 'min': 1500.0, 'max': 2250.0}, {'current': 3148.259, 'min': 1500.0, 'max': 2250.0}, {'current': 3148.058, 'min': 1500.0, 'max': 2250.0}, {'current': 3147.701, 'min': 1500.0, 'max': 2250.0}, {'current': 3147.014, 'min': 1500.0, 'max': 2250.0}, {'current': 3147.652, 'min': 1500.0, 'max': 2250.0}, {'current': 3146.978, 'min': 1500.0, 'max': 2250.0}, {'current': 3146.235, 'min': 1500.0, 'max': 2250.0}, {'current': 3145.976, 'min': 1500.0, 'max': 2250.0}, {'current': 3143.252, 'min': 1500.0, 'max': 2250.0}, {'current': 3142.331, 'min': 1500.0, 'max': 2250.0}, {'current': 3142.156, 'min': 1500.0, 'max': 2250.0}, {'current': 3140.956, 'min': 1500.0, 'max': 2250.0}, {'current': 3141.433, 'min': 1500.0, 'max': 2250.0}, {'current': 3140.431, 'min': 1500.0, 'max': 2250.0}, {'current': 3140.188, 'min': 1500.0, 'max': 2250.0}, {'current': 3138.214, 'min': 1500.0, 'max': 2250.0}, {'current': 3138.576, 'min': 1500.0, 'max': 2250.0}, {'current': 3137.907, 'min': 1500.0, 'max': 2250.0}, {'current': 3137.688, 'min': 1500.0, 'max': 2250.0}, {'current': 3140.424, 'min': 1500.0, 'max': 2250.0}, {'current': 3140.385, 'min': 1500.0, 'max': 2250.0}, {'current': 3139.66, 'min': 1500.0, 'max': 2250.0}, {'current': 3139.256, 'min': 1500.0, 'max': 2250.0}, {'current': 3138.62, 'min': 1500.0, 'max': 2250.0}, {'current': 3137.042, 'min': 1500.0, 'max': 2250.0}, {'current': 3136.124, 'min': 1500.0, 'max': 2250.0}, {'current': 3135.616, 'min': 1500.0, 'max': 2250.0}, {'current': 3133.298, 'min': 1500.0, 'max': 2250.0}, {'current': 3132.564, 'min': 1500.0, 'max': 2250.0}, {'current': 3129.427, 'min': 1500.0, 'max': 2250.0}, {'current': 3121.771, 'min': 1500.0, 'max': 2250.0}, {'current': 3132.564, 'min': 1500.0, 'max': 2250.0}], 'disk': {'/': {'total': 1757.8785285949707, 'used': 375.710205078125}}, 'memory': {'total': 503.7273750305176}}
2024-05-01 13:42:37,816 INFO    HandlerThread:2072949 [system_monitor.py:probe():224] Finished collecting system info
2024-05-01 13:42:37,816 INFO    HandlerThread:2072949 [system_monitor.py:probe():227] Publishing system info
2024-05-01 13:42:37,819 INFO    HandlerThread:2072949 [system_monitor.py:probe():229] Finished publishing system info
2024-05-01 13:42:37,821 DEBUG   SenderThread:2072949 [sender.py:send():379] send: files
2024-05-01 13:42:37,821 INFO    SenderThread:2072949 [sender.py:_save_file():1390] saving file wandb-metadata.json with policy now
2024-05-01 13:42:38,019 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: python_packages
2024-05-01 13:42:38,019 DEBUG   SenderThread:2072949 [sender.py:send_request():406] send_request: python_packages
2024-05-01 13:42:38,020 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: stop_status
2024-05-01 13:42:38,021 DEBUG   SenderThread:2072949 [sender.py:send_request():406] send_request: stop_status
2024-05-01 13:42:38,023 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-01 13:42:38,243 DEBUG   SenderThread:2072949 [sender.py:send():379] send: telemetry
2024-05-01 13:42:38,329 INFO    wandb-upload_0:2072949 [upload_job.py:push():131] Uploaded file /tmp/tmpi8dl6hjkwandb/c7xcoqql-wandb-metadata.json
2024-05-01 13:42:38,580 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/wandb-metadata.json
2024-05-01 13:42:38,581 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/output.log
2024-05-01 13:42:38,581 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_created():271] file/dir created: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/requirements.txt
2024-05-01 13:42:40,576 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/output.log
2024-05-01 13:42:42,808 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:42:43,579 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/output.log
2024-05-01 13:42:47,816 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:42:52,825 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:42:53,024 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: stop_status
2024-05-01 13:42:53,026 DEBUG   SenderThread:2072949 [sender.py:send_request():406] send_request: stop_status
2024-05-01 13:42:53,038 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-01 13:42:55,597 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/output.log
2024-05-01 13:42:58,577 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:43:03,580 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:43:08,059 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-01 13:43:08,067 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: stop_status
2024-05-01 13:43:08,067 DEBUG   SenderThread:2072949 [sender.py:send_request():406] send_request: stop_status
2024-05-01 13:43:09,256 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:43:09,622 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/config.yaml
2024-05-01 13:43:11,624 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/output.log
2024-05-01 13:43:14,912 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:43:19,920 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:43:23,027 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: stop_status
2024-05-01 13:43:23,028 DEBUG   SenderThread:2072949 [sender.py:send_request():406] send_request: stop_status
2024-05-01 13:43:23,043 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-01 13:43:23,658 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/output.log
2024-05-01 13:43:24,659 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/output.log
2024-05-01 13:43:25,659 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/output.log
2024-05-01 13:43:25,756 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:43:30,757 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:43:35,764 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:43:37,746 DEBUG   SystemMonitor:2072949 [system_monitor.py:_start():172] Starting system metrics aggregation loop
2024-05-01 13:43:37,749 DEBUG   SenderThread:2072949 [sender.py:send():379] send: stats
2024-05-01 13:43:38,026 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: stop_status
2024-05-01 13:43:38,026 DEBUG   SenderThread:2072949 [sender.py:send_request():406] send_request: stop_status
2024-05-01 13:43:38,043 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-01 13:43:41,254 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:43:46,300 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:43:47,691 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/output.log
2024-05-01 13:43:51,302 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:43:53,026 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: stop_status
2024-05-01 13:43:53,026 DEBUG   SenderThread:2072949 [sender.py:send_request():406] send_request: stop_status
2024-05-01 13:43:53,044 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-01 13:43:57,212 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:44:01,696 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/output.log
2024-05-01 13:44:02,333 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:44:07,335 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:44:07,751 DEBUG   SenderThread:2072949 [sender.py:send():379] send: stats
2024-05-01 13:44:08,026 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: stop_status
2024-05-01 13:44:08,026 DEBUG   SenderThread:2072949 [sender.py:send_request():406] send_request: stop_status
2024-05-01 13:44:08,045 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-01 13:44:12,411 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:44:13,701 INFO    Thread-12 :2072949 [dir_watcher.py:_on_file_modified():288] file/dir modified: /raid/home/automathon_2024/account6/automathon-2024/wandb/run-20240501_134237-mvbpm6mi/files/output.log
2024-05-01 13:44:17,415 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:44:22,417 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: status_report
2024-05-01 13:44:23,027 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: stop_status
2024-05-01 13:44:23,028 DEBUG   SenderThread:2072949 [sender.py:send_request():406] send_request: stop_status
2024-05-01 13:44:23,046 DEBUG   HandlerThread:2072949 [handler.py:handle_request():146] handle_request: internal_messages
2024-05-01 13:44:27,830 INFO    MainThread:2072949 [internal.py:handle_exit():76] Internal process exited
